asset_id,local_file,evidence_type,dataset,dataset_doi,source_article_doi,source_institution,licence,subject_id,scan_id,modality,protocol,frame_id,original_frame_path,annotation_source_file,annotation_type,annotation_semantics,annotator,annotator_qualification,transformation,cropping,resizing,overlay_colours,original_or_derived,redistribution_permitted,paper_use_permitted,attribution_text,selection_reason,notes
URS40_H4_f0061::raw,visuals/ultrasound/real_human_lumbar/raw/URS40_H4_f0061.png,A,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS40,H4,HUS,handheld,61,US/URS40_H4/HUS/197.png,US/US_labels/URS40_H4.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists","decoded from MetaImage, flipped vertically (source is bottom-up), cropped","cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),none (greyscale),original,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,Real human in-vivo transcutaneous lumbar ultrasound frame.
URS40_H4_f0061::label,visuals/ultrasound/real_human_lumbar/expert_labels/URS40_H4_f0061.png,B,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS40,H4,HUS,handheld,61,US/URS40_H4/HUS/197.png,US/US_labels/URS40_H4.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists",label value 2 rendered white on black; flipped and cropped identically to the frame,"cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),white on black,original,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,"The source expert annotation, unmodified in content."
URS40_H4_f0061::overlay,visuals/ultrasound/real_human_lumbar/expert_overlays/URS40_H4_f0061.png,D,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS40,H4,HUS,handheld,61,US/URS40_H4/HUS/197.png,US/US_labels/URS40_H4.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists",expert mask dilated by 1 px for visibility and painted over the frame,"cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),red = expert bone surface,derived,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,Dilation is for display only; metrics never use the dilated mask.
URS40_H4_f0061::sidebyside,visuals/ultrasound/real_human_lumbar/side_by_side/URS40_H4_f0061.png,D,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS40,H4,HUS,handheld,61,US/URS40_H4/HUS/197.png,US/US_labels/URS40_H4.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists",three-panel composite: raw | expert label | overlay,"cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),red = expert bone surface,derived,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,
URS40_H4_f0331::raw,visuals/ultrasound/real_human_lumbar/raw/URS40_H4_f0331.png,A,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS40,H4,HUS,handheld,331,US/URS40_H4/HUS/707.png,US/US_labels/URS40_H4.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists","decoded from MetaImage, flipped vertically (source is bottom-up), cropped","cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),none (greyscale),original,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,Real human in-vivo transcutaneous lumbar ultrasound frame.
URS40_H4_f0331::label,visuals/ultrasound/real_human_lumbar/expert_labels/URS40_H4_f0331.png,B,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS40,H4,HUS,handheld,331,US/URS40_H4/HUS/707.png,US/US_labels/URS40_H4.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists",label value 2 rendered white on black; flipped and cropped identically to the frame,"cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),white on black,original,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,"The source expert annotation, unmodified in content."
URS40_H4_f0331::overlay,visuals/ultrasound/real_human_lumbar/expert_overlays/URS40_H4_f0331.png,D,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS40,H4,HUS,handheld,331,US/URS40_H4/HUS/707.png,US/US_labels/URS40_H4.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists",expert mask dilated by 1 px for visibility and painted over the frame,"cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),red = expert bone surface,derived,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,Dilation is for display only; metrics never use the dilated mask.
URS40_H4_f0331::sidebyside,visuals/ultrasound/real_human_lumbar/side_by_side/URS40_H4_f0331.png,D,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS40,H4,HUS,handheld,331,US/URS40_H4/HUS/707.png,US/US_labels/URS40_H4.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists",three-panel composite: raw | expert label | overlay,"cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),red = expert bone surface,derived,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,
URS40_R1_f0101::raw,visuals/ultrasound/real_human_lumbar/raw/URS40_R1_f0101.png,A,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS40,R1,RUS,robotic_perpendicular,101,US/URS40_R1/RUS/1276.png,US/US_labels/URS40_R1.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists","decoded from MetaImage, flipped vertically (source is bottom-up), cropped","cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),none (greyscale),original,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,Real human in-vivo transcutaneous lumbar ultrasound frame.
URS40_R1_f0101::label,visuals/ultrasound/real_human_lumbar/expert_labels/URS40_R1_f0101.png,B,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS40,R1,RUS,robotic_perpendicular,101,US/URS40_R1/RUS/1276.png,US/US_labels/URS40_R1.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists",label value 2 rendered white on black; flipped and cropped identically to the frame,"cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),white on black,original,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,"The source expert annotation, unmodified in content."
URS40_R1_f0101::overlay,visuals/ultrasound/real_human_lumbar/expert_overlays/URS40_R1_f0101.png,D,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS40,R1,RUS,robotic_perpendicular,101,US/URS40_R1/RUS/1276.png,US/US_labels/URS40_R1.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists",expert mask dilated by 1 px for visibility and painted over the frame,"cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),red = expert bone surface,derived,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,Dilation is for display only; metrics never use the dilated mask.
URS40_R1_f0101::sidebyside,visuals/ultrasound/real_human_lumbar/side_by_side/URS40_R1_f0101.png,D,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS40,R1,RUS,robotic_perpendicular,101,US/URS40_R1/RUS/1276.png,US/US_labels/URS40_R1.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists",three-panel composite: raw | expert label | overlay,"cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),red = expert bone surface,derived,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,
