category,rank,pmid,pmcid,doi,title,authors_first,journal,year,pub_types,is_open_access,in_pmc,license,cited_by,abstract_snippet,europepmc_url,query
ar_navigation_lp,3,26686604,,10.1016/j.spinee.2015.11.020,Patient and surgeon radiation exposure during spinal instrumentation using intraoperative computed tomography-based navigation,Mendelsohn D,The spine journal : official journal of the North American Spine Society,2016,"Research Support, Non-U.S. Gov't|Journal Article",N,N,,141,"<h4>Background context</h4>Imaging modalities used to visualize spinal anatomy intraoperatively include X-ray studies, fluoroscopy, and computed tomography (CT). All of these emit ionizing radiation.<h4>Purpose</h4>Radiation emitted to the patient and the surgical team when performing surgeries using intraoperative CT-based spine navigation was compared.<h4>Study design/setting</h4>This is a retro",https://europepmc.org/article/MED/26686604,"(TITLE:""augmented reality"" OR TITLE:""mixed reality"" OR TITLE:navigation) AND (TITLE:""lumbar puncture"" OR TITLE:epidural OR TITLE:spinal)"
ar_navigation_lp,4,12897475,,10.1097/01.brs.0000076899.78522.d9,Intraoperative spinal navigation,Holly LT,Spine,2003,Comparative Study|Review|Journal Article|Case Reports,N,N,,127,"<h4>Study design</h4>Review article.<h4>Objectives</h4>To provide a detailed overview of current methods for intraoperative spinal navigation using image-guided surgical technology.<h4>Summary of background data</h4>The development of novel intraoperative navigational techniques has been an important advancement in the field of spine surgery. These techniques, commonly referred to as image-guided ",https://europepmc.org/article/MED/12897475,"(TITLE:""augmented reality"" OR TITLE:""mixed reality"" OR TITLE:navigation) AND (TITLE:""lumbar puncture"" OR TITLE:epidural OR TITLE:spinal)"
ar_navigation_lp,5,23883830,,10.1097/brs.0b013e3182a51d1e,"Intraoperative cone beam-computed tomography with navigation (O-ARM) versus conventional fluoroscopy (C-ARM): a cadaveric study comparing accuracy, efficiency, and safety for spinal instrumentation",Tabaraee E,Spine,2013,"Research Support, Non-U.S. Gov't|Journal Article",N,N,,105,"<h4>Study design</h4>Cadaveric laboratory study.<h4>Objective</h4>To compare the accuracy, efficiency, and safety of intraoperative cone beam-computed tomography with navigation (O-ARM) with traditional intraoperative fluoroscopy (C-ARM) for the placement of pedicle screws.<h4>Summary of background data</h4>Radiation exposure remains a concern with traditional methods of intraoperative imaging in ",https://europepmc.org/article/MED/23883830,"(TITLE:""augmented reality"" OR TITLE:""mixed reality"" OR TITLE:navigation) AND (TITLE:""lumbar puncture"" OR TITLE:epidural OR TITLE:spinal)"
ar_navigation_lp,6,21275555,,10.3171/2010.10.spine091032,Clinical and methodological precision of spinal navigation assisted by 3D intraoperative O-arm radiographic imaging,Oertel MF,Journal of neurosurgery. Spine,2011,Journal Article,N,N,,105,"<h4>Object</h4>In recent years, the importance of intraoperative navigation in neurosurgery has been increasing. Multiple studies have proven the advantages and safety of computer-assisted spinal neurosurgery. The use of intraoperative 3D radiographic imaging to acquire image information for navigational purposes has several advantages and should increase the accuracy and safety of screw guidance ",https://europepmc.org/article/MED/21275555,"(TITLE:""augmented reality"" OR TITLE:""mixed reality"" OR TITLE:navigation) AND (TITLE:""lumbar puncture"" OR TITLE:epidural OR TITLE:spinal)"
ar_navigation_lp,7,26456854,,10.1016/j.spinee.2015.09.062,Economic evaluation comparing intraoperative cone beam CT-based navigation and conventional fluoroscopy for the placement of spinal pedicle screws: a patient-level data cost-effectiveness analysis,Dea N,The spine journal : official journal of the North American Spine Society,2016,Comparative Study|Evaluation Study|Journal Article,N,N,,99,"<h4>Background context</h4>Pedicle screws are routinely used in contemporary spinal surgery. Screw misplacement may be asymptomatic but is also correlated with potential adverse events. Computer-assisted surgery (CAS) has been associated with improved screw placement accuracy rates. However, this technology has substantial acquisition and maintenance costs. Despite its increasing usage, no rigorou",https://europepmc.org/article/MED/26456854,"(TITLE:""augmented reality"" OR TITLE:""mixed reality"" OR TITLE:navigation) AND (TITLE:""lumbar puncture"" OR TITLE:epidural OR TITLE:spinal)"
ar_navigation_lp,8,31669611,,10.1016/j.spinee.2019.10.012,Augmented reality navigation for spinal pedicle screw instrumentation using intraoperative 3D imaging,Müller F,The spine journal : official journal of the North American Spine Society,2020,Journal Article,N,N,,86,"<h4>Background context</h4>Due to recent developments in augmented reality with head-mounted devices, holograms of a surgical plan can be displayed directly in the surgeon's field of view. To the best of our knowledge, three dimensional (3D) intraoperative fluoroscopy has not been explored for the use with holographic navigation by head-mounted devices in spine surgery.<h4>Purpose</h4>To evaluate ",https://europepmc.org/article/MED/31669611,"(TITLE:""augmented reality"" OR TITLE:""mixed reality"" OR TITLE:navigation) AND (TITLE:""lumbar puncture"" OR TITLE:epidural OR TITLE:spinal)"
ar_navigation_lp,9,20010400,,10.1097/brs.0b013e3181b77b19,Intraoperative computed tomography with integrated navigation system in spinal stabilizations,Zausinger S,Spine,2009,Journal Article,N,N,,80,"STUDY DESIGN.: A prospective interventional case-series study plus a retrospective analysis of historical patients for comparison of data. OBJECTIVE.: To evaluate workflow, feasibility, and clinical outcome of navigated stabilization procedures with data acquisition by intraoperative computed tomography. SUMMARY OF BACKGROUND DATA.: Routine fluoroscopy to assess pedicle screw placement is not cons",https://europepmc.org/article/MED/20010400,"(TITLE:""augmented reality"" OR TITLE:""mixed reality"" OR TITLE:navigation) AND (TITLE:""lumbar puncture"" OR TITLE:epidural OR TITLE:spinal)"
ar_navigation_lp,10,20192656,,10.3171/2010.1.focus09275,Intraoperative computed tomography image-guided navigation for posterior thoracolumbar spinal instrumentation in spinal deformity surgery,Tormenti MJ,Neurosurgical focus,2010,Comparative Study|Journal Article,N,N,,78,"<h4>Object</h4>Placement of thoracolumbar pedicle screws in spinal deformity surgery has a reported inaccuracy rate as high as 30%. At present, image-guided navigation systems designed to improve instrumentation accuracy typically use intraoperative fluoroscopy or preoperative CT scans. The authors report the prospective evaluation of the accuracy of posterior thoracolumbar spinal instrumentation ",https://europepmc.org/article/MED/20192656,"(TITLE:""augmented reality"" OR TITLE:""mixed reality"" OR TITLE:navigation) AND (TITLE:""lumbar puncture"" OR TITLE:epidural OR TITLE:spinal)"
ar_navigation_lp,11,21304425,,10.1097/brs.0b013e318201129d,Spinal navigation:  standard preoperative versus intraoperative computed tomography data set acquisition for computer-guidance system: radiological and clinical study in 100 consecutive patients,Costa F,Spine,2011,Journal Article,N,N,,77,<h4>Study design</h4>A retrospective clinical and radiological study.<h4>Objective</h4>To compare the safety and accuracy of pedicle screw insertion using two different computed tomography (CT) data set acquisitions (preoperative and intraoperative) for computer-guidance systems in a series of 100 consecutive patients.<h4>Summary of background data</h4>Misplacement and pedicle cortical violation o,https://europepmc.org/article/MED/21304425,"(TITLE:""augmented reality"" OR TITLE:""mixed reality"" OR TITLE:navigation) AND (TITLE:""lumbar puncture"" OR TITLE:epidural OR TITLE:spinal)"
ar_navigation_lp,12,23254799,PMC3676942,10.1227/neu.0b013e3182753093,Role of cranial and spinal virtual and augmented reality simulation using immersive touch modules in neurosurgical training,Alaraj A,Neurosurgery,2013,"research-article|Journal Article|Research Support, N.I.H., Extramural",N,Y,,76,"Recent studies have shown that mental script-based rehearsal and simulation-based training improve the transfer of surgical skills in various medical disciplines. Despite significant advances in technology and intraoperative techniques over the last several decades, surgical skills training on neurosurgical operations still carries significant risk of serious morbidity or mortality. Potentially av",https://europepmc.org/article/MED/23254799,"(TITLE:""augmented reality"" OR TITLE:""mixed reality"" OR TITLE:navigation) AND (TITLE:""lumbar puncture"" OR TITLE:epidural OR TITLE:spinal)"
ar_navigation_lp,13,25594965,,10.1109/tmi.2015.2391200,"Spinal Navigation and Imaging: History, Trends, and Future",Helm PA,IEEE transactions on medical imaging,2015,Review|Journal Article,N,N,,73,"The clinical practice of spine navigation has rapidly grown with the development of image-based guidance. In this paper, a brief history of spinal navigation is presented and a review of clinical outcomes for 12,622 pedicle screws placed using the latest technology in the sacral, lumbar and thoracic regions. The clinical evidence demonstrate that intraoperative 3D image guided surgery has a 96.8% ",https://europepmc.org/article/MED/25594965,"(TITLE:""augmented reality"" OR TITLE:""mixed reality"" OR TITLE:navigation) AND (TITLE:""lumbar puncture"" OR TITLE:epidural OR TITLE:spinal)"
ar_navigation_lp,14,29667139,,10.1007/s00586-018-5587-z,"Spinal navigation for minimally invasive thoracic and lumbosacral spine fixation: implications for radiation exposure, operative time, and accuracy of pedicle screw placement",Tajsic T,"European spine journal : official publication of the European Spine Society, the European Spinal Deformity Society, and the European Section of the Cervical Spine Research Society",2018,Journal Article|Observational Study,N,N,,72,"<h4>Purpose</h4>Navigation is emerging as a useful adjunct in percutaneous, minimally invasive spinal surgery (MIS). The aim of this study was to compare C-Arm navigated, O-Arm navigated and conventional 2D-fluoroscopy assisted MIS thoracic and lumbosacral spine fixation techniques in terms of operating time, radiation exposure and accuracy of pedicle screw (PS) placement.<h4>Methods</h4>Retrospec",https://europepmc.org/article/MED/29667139,"(TITLE:""augmented reality"" OR TITLE:""mixed reality"" OR TITLE:navigation) AND (TITLE:""lumbar puncture"" OR TITLE:epidural OR TITLE:spinal)"
ar_navigation_lp,15,31776364,PMC6881318,10.1038/s41598-019-53472-z,Radiation Exposure of Patient and Operating Room Personnel by Fluoroscopy and Navigation during Spinal Surgery,Bratschitsch G,Scientific reports,2019,research-article|Randomized Controlled Trial|Journal Article,Y,Y,cc by,71,"Intraoperative radiography imaging is essential for accurate spinal implant placement. Hazards caused by ionizing radiation raised concern on personnel's work life long exposure in the operating room (OR). To particularize a cumulative risk estimation of radiation of personnel and patient, depending on used methods (C-arm fluoroscopy, O-arm navigation) and patient characteristics during spinal sur",https://europepmc.org/article/MED/31776364,"(TITLE:""augmented reality"" OR TITLE:""mixed reality"" OR TITLE:navigation) AND (TITLE:""lumbar puncture"" OR TITLE:epidural OR TITLE:spinal)"
ar_navigation_lp,16,31300886,,10.1007/s00701-019-04005-0,Augmented reality in intradural spinal tumor surgery,Carl B,Acta neurochirurgica,2019,Journal Article,N,N,,63,"<h4>Background</h4>Microscope-based augmented reality (AR) is commonly used in cranial surgery; however, until recently, this technique was not implemented for spinal surgery. We prospectively investigated, how AR can be applied for intradural spinal tumor surgery.<h4>Methods</h4>For ten patients with intradural spinal tumors (ependymoma, glioma, hemangioblastoma, meningioma, and metastasis), AR w",https://europepmc.org/article/MED/31300886,"(TITLE:""augmented reality"" OR TITLE:""mixed reality"" OR TITLE:navigation) AND (TITLE:""lumbar puncture"" OR TITLE:epidural OR TITLE:spinal)"
